"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"21:25:52.0767317","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0002","SUCCESS","Desired Access: Query Value"
"21:25:52.0767390","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000","SUCCESS",""
"21:25:52.0767480","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0002\(Default)","SUCCESS","Type: <Unknown: 4294901765>, Length: 2, Data: "
"21:25:52.0767559","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0002","SUCCESS",""
"21:25:52.0767634","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.0767751","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:25:52.0767864","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0003","SUCCESS","Desired Access: Query Value"
"21:25:52.0768068","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0003\(Default)","SUCCESS","Type: <Unknown: 4294901765>, Length: 2, Data: "
"21:25:52.0768141","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0003","SUCCESS",""
"21:25:52.0768247","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.0768367","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:25:52.0768504","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0004","SUCCESS","Desired Access: Query Value"
"21:25:52.0768650","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0004\(Default)","SUCCESS","Type: <Unknown: 4294901777>, Length: 1, Data: "
"21:25:52.0768728","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0004","SUCCESS",""
"21:25:52.0768818","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.0768928","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:25:52.0769038","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0005","SUCCESS","Desired Access: Query Value"
"21:25:52.0769139","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0005\(Default)","SUCCESS","Type: <Unknown: 4294901765>, Length: 2, Data: "
"21:25:52.0769225","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0005","SUCCESS",""
"21:25:52.0769291","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.0769396","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:25:52.0769505","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0006","SUCCESS","Desired Access: Query Value"
"21:25:52.0769586","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0006\(Default)","SUCCESS","Type: <Unknown: 4294901765>, Length: 2, Data: "
"21:25:52.0769658","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0006","SUCCESS",""
"21:25:52.0769722","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.0769828","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:25:52.0769933","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0007","SUCCESS","Desired Access: Query Value"
"21:25:52.0770040","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0007\(Default)","SUCCESS","Type: <Unknown: 4294901765>, Length: 2, Data: "
"21:25:52.0770112","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0007","SUCCESS",""
"21:25:52.0770203","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.0770316","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:25:52.0770404","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\Service","NAME NOT FOUND","Length: 140"
"21:25:52.0770482","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000","SUCCESS",""
"21:25:52.0770585","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:25:52.0770662","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\UpperFilters","NAME NOT FOUND","Length: 140"
"21:25:52.0770734","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000","SUCCESS",""
"21:25:52.0770838","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:25:52.0770914","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\LowerFilters","NAME NOT FOUND","Length: 140"
"21:25:52.0770986","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000","SUCCESS",""
"21:25:52.0771975","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:25:52.0772101","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{026e516e-b814-414b-83cd-856d6fef4822}\0006","SUCCESS","Desired Access: Query Value"
"21:25:52.0772244","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{026e516e-b814-414b-83cd-856d6fef4822}\0006\(Default)","SUCCESS","Type: <Unknown: 4294901777>, Length: 1, Data: "
"21:25:52.0772342","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{026e516e-b814-414b-83cd-856d6fef4822}\0006","SUCCESS",""
"21:25:52.0772567","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.0773482","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000","SUCCESS","Desired Access: All Access"
"21:25:52.0773611","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\Capabilities","SUCCESS","Type: REG_DWORD, Length: 4, Data: 224"
"21:25:52.0773764","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\UINumber","NAME NOT FOUND","Length: 140"
"21:25:52.0773845","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\Address","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"21:25:52.0773922","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000","SUCCESS",""
"21:25:52.0773999","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.0774050","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000","SUCCESS","Desired Access: Read"
"21:25:52.0774201","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\0009","NAME NOT FOUND","Desired Access: Query Value"
"21:25:52.0774216","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.0774361","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\Properties\{24daeb80-9823-4ff8-92a6-3a4c6189f82c}\0002","NAME NOT FOUND","Desired Access: Query Value"
"21:25:52.0774440","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.0774454","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000","SUCCESS",""
"21:25:52.0774559","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.0774585","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000","SUCCESS","Desired Access: Read"
"21:25:52.0774757","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.0774832","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\Devices","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0774921","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000","SUCCESS",""
"21:25:52.0775008","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.0775276","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.0775407","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.0775588","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.0775689","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.0775852","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.0775881","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col02\4&20999191&0&0001","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:25:52.0776127","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.0776402","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.0776544","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.0776572","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col02\4&20999191&0&0001\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000B","NAME NOT FOUND","Desired Access: Query Value"
"21:25:52.0776725","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.0776825","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.0776885","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col02\4&20999191&0&0001","SUCCESS",""
"21:25:52.0777065","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.0777215","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.0777465","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col02\4&20999191&0&0001","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.0777647","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.0777953","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col02\4&20999191&0&0001\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:25:52.0778293","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.0778307","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col02\4&20999191&0&0001","SUCCESS",""
"21:25:52.0779195","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
