"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"21:05:43.4724485","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0C02\90","SUCCESS",""
"21:05:43.4730755","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\DRTM0001\0","SUCCESS","Desired Access: Read"
"21:05:43.4730912","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\DRTM0001\0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0013","NAME NOT FOUND","Desired Access: Query Value"
"21:05:43.4731116","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\DRTM0001\0\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:05:43.4731204","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\DRTM0001\0","SUCCESS",""
"21:05:43.4737082","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0103\3&11583659&0","SUCCESS","Desired Access: Read"
"21:05:43.4737231","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0103\3&11583659&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0013","NAME NOT FOUND","Desired Access: Query Value"
"21:05:43.4737414","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0103\3&11583659&0\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:05:43.4737502","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0103\3&11583659&0","SUCCESS",""
"21:05:43.4737711","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0C02\90","SUCCESS","Desired Access: Read"
"21:05:43.4737826","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0C02\90\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0013","NAME NOT FOUND","Desired Access: Query Value"
"21:05:43.4738018","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0C02\90\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:05:43.4738088","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0C02\90","SUCCESS",""
"21:05:43.4746309","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\DRTM0001\0","SUCCESS","Desired Access: Read"
"21:05:43.4746439","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\DRTM0001\0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0013","NAME NOT FOUND","Desired Access: Query Value"
"21:05:43.4746637","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\DRTM0001\0\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:05:43.4746729","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\DRTM0001\0","SUCCESS",""
"21:05:43.4772060","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0103\3&11583659&0","SUCCESS","Desired Access: Read"
"21:05:43.4772189","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0103\3&11583659&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0013","NAME NOT FOUND","Desired Access: Query Value"
"21:05:43.4772407","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0103\3&11583659&0\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:05:43.4772484","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0103\3&11583659&0","SUCCESS",""
"21:05:43.4772710","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0C02\90","SUCCESS","Desired Access: Read"
"21:05:43.4772846","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0C02\90\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0013","NAME NOT FOUND","Desired Access: Query Value"
"21:05:43.4773134","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0C02\90\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:05:43.4773200","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0C02\90","SUCCESS",""
"21:05:43.4773868","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0A08\0\Device Parameters","SUCCESS","Desired Access: Read/Write"
"21:05:43.4774004","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0A08\0\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:05:43.4774092","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0A08\0\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:05:43.4774207","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0A08\0\Device Parameters\BiosConfig","SUCCESS","Desired Access: Read"
"21:05:43.4774323","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0A08\0\Device Parameters\BiosConfig\DEV_14&FUN_03","BUFFER TOO SMALL","Length: 0"
"21:05:43.4774404","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0A08\0\Device Parameters\BiosConfig\DEV_14&FUN_03","SUCCESS","Type: REG_BINARY, Length: 288, Data: 22 10 0E 79 51 00 01 06 22 10 0E 79 80 00 0F 00"
"21:05:43.4774505","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0A08\0\Device Parameters\BiosConfig","SUCCESS",""
"21:05:43.4774582","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0A08\0\Device Parameters","SUCCESS",""
"21:05:43.4778844","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0A08\0","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:05:43.4779184","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0A08\0","SUCCESS",""
"21:05:43.4779408","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0A08\0","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:05:43.4779603","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0A08\0","SUCCESS",""
"21:05:43.4781575","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0A08\0","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:05:43.4781903","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0A08\0\UINumber","NAME NOT FOUND","Length: 140"
"21:05:43.4782110","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0A08\0","SUCCESS",""
"21:05:43.4790052","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0A08\0","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:05:43.4790176","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0A08\0\UINumber","NAME NOT FOUND","Length: 140"
"21:05:43.4791906","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0A08\0","SUCCESS",""
"21:05:43.4794024","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0A08\0","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:05:43.4794206","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0A08\0\UINumber","NAME NOT FOUND","Length: 140"
"21:05:43.4795375","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0","SUCCESS","Desired Access: All Access"
"21:05:43.4795519","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0018","NAME NOT FOUND","Desired Access: Query Value"
"21:05:43.4795633","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A","SUCCESS","Desired Access: Query Value"
"21:05:43.4795737","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A\(Default)","SUCCESS","Type: <Unknown: 4294901778>, Length: 40, Data: "
"21:05:43.4795804","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A","SUCCESS",""
"21:05:43.4795905","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A","SUCCESS","Desired Access: Set Value, Create Sub Key"
"21:05:43.4795996","System","4","RegDeleteValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A\(Default)","SUCCESS",""
"21:05:43.4796148","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A","SUCCESS",""
"21:05:43.4796248","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{4340a6c5-93fa-4706-972c-7b648008a5a7}\000D","NAME NOT FOUND","Desired Access: Query Value"
"21:05:43.4796345","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\000A","SUCCESS","Desired Access: Query Value"
"21:05:43.4796425","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\000A\(Default)","SUCCESS","Type: <Unknown: 4294901778>, Length: 122, Data: "
"21:05:43.4796480","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\000A","SUCCESS",""
"21:05:43.4796566","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0066","SUCCESS","Desired Access: Query Value"
"21:05:43.4796644","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0066\(Default)","SUCCESS","Type: <Unknown: 4294901776>, Length: 8, Data: "
"21:05:43.4796698","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0066","SUCCESS",""
"21:05:43.4796781","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties","SUCCESS","Desired Access: Create Sub Key"
"21:05:43.4796868","System","4","RegCreateKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}","SUCCESS","Desired Access: Create Sub Key, Disposition: REG_OPENED_EXISTING_KEY"
"21:05:43.4796949","System","4","RegCreateKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0066","SUCCESS","Desired Access: Set Value, Create Sub Key, Delete, Disposition: REG_OPENED_EXISTING_KEY"
"21:05:43.4797025","System","4","RegSetValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0066\(Default)","SUCCESS","Type: <Unknown: 4294901776>, Length: 8"
"21:05:43.4797102","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0066","SUCCESS",""
"21:05:43.4797152","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}","SUCCESS",""
"21:05:43.4797202","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties","SUCCESS",""
"21:05:43.4797288","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0067","NAME NOT FOUND","Desired Access: Query Value"
"21:05:43.4797387","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{80497100-8c73-48b9-aad9-ce387e19c56e}\0006","SUCCESS","Desired Access: Query Value"
"21:05:43.4797475","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{80497100-8c73-48b9-aad9-ce387e19c56e}\0006\(Default)","SUCCESS","Type: <Unknown: 4294901767>, Length: 4, Data: "
"21:05:43.4797529","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{80497100-8c73-48b9-aad9-ce387e19c56e}\0006","SUCCESS",""
"21:05:43.4797600","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0","SUCCESS","Desired Access: All Access"
"21:05:43.4797667","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Capabilities","SUCCESS","Type: REG_DWORD, Length: 4, Data: 32"
"21:05:43.4797728","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\UINumber","NAME NOT FOUND","Length: 140"
"21:05:43.4797783","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Address","NAME NOT FOUND","Length: 140"
"21:05:43.4797836","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0","SUCCESS",""
"21:05:43.4797883","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:05:43.4798162","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\ContainerID","SUCCESS","Type: REG_SZ, Length: 78, Data: {00000000-0000-0000-ffff-ffffffffffff}"
"21:05:43.4798481","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceContainers\{00000000-0000-0000-FFFF-FFFFFFFFFFFF}\BaseContainers\{00000000-0000-0000-FFFF-FFFFFFFFFFFF}\ACPI\PNP0200\4&34ff65f&0","SUCCESS","Type: REG_NONE, Length: 0"
"21:05:43.4798769","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\ContainerID","SUCCESS","Type: REG_SZ, Length: 78, Data: {00000000-0000-0000-ffff-ffffffffffff}"
"21:05:43.4799125","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceContainers\{00000000-0000-0000-FFFF-FFFFFFFFFFFF}\BaseContainers\{00000000-0000-0000-FFFF-FFFFFFFFFFFF}\ACPI\PNP0200\4&34ff65f&0","SUCCESS","Type: REG_NONE, Length: 0"
"21:05:43.4799386","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\HardwareID","SUCCESS","Type: REG_MULTI_SZ, Length: 90, Data: ACPI\VEN_PNP&DEV_0200, ACPI\PNP0200, *PNP0200"
"21:05:43.4799461","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\CompatibleIDs","NAME NOT FOUND","Length: 524"
"21:05:43.4799518","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\HardwareID","SUCCESS","Type: REG_MULTI_SZ, Length: 90, Data: ACPI\VEN_PNP&DEV_0200, ACPI\PNP0200, *PNP0200"
"21:05:43.4799610","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\0004","NAME NOT FOUND","Desired Access: Query Value"
"21:05:43.4799894","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{a45c254e-df1c-4efd-8020-67d146a850e0}\0025","SUCCESS","Desired Access: Query Value"
"21:05:43.4799984","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{a45c254e-df1c-4efd-8020-67d146a850e0}\0025\(Default)","SUCCESS","Type: <Unknown: 4294909970>, Length: 90, Data: "
"21:05:43.4800044","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{a45c254e-df1c-4efd-8020-67d146a850e0}\0025","SUCCESS",""
"21:05:43.4800177","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\PendingConfiguration","NAME NOT FOUND","Desired Access: Read"
"21:05:43.4800630","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\LogConf","SUCCESS","Desired Access: All Access"
"21:05:43.4800716","System","4","RegSetValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\LogConf\BasicConfigVector","SUCCESS","Type: REG_RESOURCE_REQUIREMENTS_LIST, Length: 168"
"21:05:43.4800779","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\LogConf","SUCCESS",""
"21:05:43.4800840","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:05:43.4800936","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Hardware Profiles\Current\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0","REPARSE","Desired Access: Read"
"21:05:43.4801047","System","4","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Hardware Profiles\0001\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0","REPARSE","Desired Access: Read"
"21:05:43.4801115","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Hardware Profiles\0001\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0","NAME NOT FOUND","Desired Access: Read"
"21:05:43.4801272","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0006","NAME NOT FOUND","Desired Access: Query Value"
"21:05:43.4801720","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Properties\{8c439ff0-9cf7-43cd-961e-9299a4c6c157}\0065","NAME NOT FOUND","Desired Access: Query Value"
"21:05:43.4801820","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Device Parameters","SUCCESS","Desired Access: Read Control"
"21:05:43.4801901","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:05:43.4801954","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:05:43.4802005","System","4","RegSetValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Device Parameters\FirmwareIdentified","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"21:05:43.4802066","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Device Parameters","SUCCESS",""
"21:05:43.4802242","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\LogConf","SUCCESS","Desired Access: All Access"
"21:05:43.4802339","System","4","RegSetValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\LogConf\BootConfig","SUCCESS","Type: REG_RESOURCE_LIST, Length: 100"
"21:05:43.4802747","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\LogConf","SUCCESS",""
"21:05:43.4802813","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0","SUCCESS","Desired Access: All Access"
"21:05:43.4802882","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Capabilities","SUCCESS","Type: REG_DWORD, Length: 4, Data: 32"
"21:05:43.4802943","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\UINumber","NAME NOT FOUND","Length: 140"
"21:05:43.4802997","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Address","NAME NOT FOUND","Length: 140"
"21:05:43.4803063","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0","SUCCESS",""
"21:05:43.4803152","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:05:43.4803216","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Service","NAME NOT FOUND","Length: 524"
"21:05:43.4803286","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0","SUCCESS","Desired Access: Read"
"21:05:43.4803665","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Filters","NAME NOT FOUND","Desired Access: Read/Write"
"21:05:43.4803727","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\LowerFilters","NAME NOT FOUND","Length: 182"
"21:05:43.4803784","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Service","NAME NOT FOUND","Length: 182"
"21:05:43.4803850","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\Filters","NAME NOT FOUND","Desired Access: Read/Write"
"21:05:43.4803915","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0\UpperFilters","NAME NOT FOUND","Length: 182"
"21:05:43.4804196","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0200\4&34ff65f&0","SUCCESS",""
